Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
50,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1400.0,1550.0,1500.0,23 Nov 2016
51,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1400.0,1600.0,1510.0,06 Oct 2016
52,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1400.0,1600.0,1510.0,15 Sep 2016
53,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1400.0,1600.0,1510.0,18 Aug 2016
54,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1400.0,1600.0,1520.0,08 Nov 2016
55,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1550.0,1750.0,1600.0,14 Nov 2018
56,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1700.0,1900.0,1800.0,03 Apr 2018
57,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1700.0,1900.0,1800.0,12 Nov 2018
58,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1700.0,1900.0,1800.0,16 Feb 2018
59,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1700.0,1900.0,1800.0,20 Feb 2018
60,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1700.0,1900.0,1800.0,22 Oct 2018
61,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1700.0,1900.0,1800.0,23 Oct 2018
62,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1700.0,1900.0,1800.0,26 Oct 2018
63,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,04 Aug 2015
64,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,04 Mar 2015
65,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,04 Mar 2016
66,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,05 Apr 2016
67,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,06 Apr 2016
68,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,14 Apr 2015
69,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,14 Jan 2016
70,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,14 Sep 2015
71,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,15 Mar 2016
72,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,16 Jul 2015
73,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,19 Feb 2016
74,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,23 Apr 2015
75,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,24 Sep 2015
76,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,25 Feb 2015
77,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,31 Mar 2016
78,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 36,FAQ,1239.0,1480.0,1360.0,12 Mar 2015
79,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 36,FAQ,1265.0,1376.0,1360.0,08 Apr 2015
80,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 36,FAQ,1289.0,1463.0,1376.0,18 Mar 2015
81,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 36,FAQ,1470.0,1759.0,1499.0,06 Mar 2017
82,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 36,FAQ,1470.0,1865.0,1663.0,20 Mar 2017
83,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 36,FAQ,1475.0,1515.0,1485.0,24 Feb 2017
84,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 36,FAQ,1832.0,1857.0,1845.0,24 Mar 2017
85,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,933.0,1590.0,1585.0,17 Dec 2015
86,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1001.0,1537.0,1532.0,08 Sep 2016
87,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1034.0,1571.0,1550.0,06 Jul 2018
88,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1075.0,1566.0,1561.0,06 Sep 2016
89,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1087.0,1551.0,1319.0,26 Sep 2018
90,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1100.0,1369.0,1365.0,27 May 2015
91,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1101.0,1561.0,1553.0,02 Jul 2018
92,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1108.0,1560.0,1551.0,26 Jul 2018
93,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1118.0,1400.0,1360.0,27 Feb 2015
94,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1121.0,1360.0,1360.0,10 Apr 2015
95,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1145.0,1445.0,1360.0,06 Jul 2015
96,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1152.0,1407.0,1360.0,22 May 2015
97,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1164.0,1360.0,1360.0,18 May 2015
98,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1545.0,1973.0,1760.0,03 Feb 2017
99,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1553.0,1981.0,1694.0,30 Aug 2017
100,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1555.0,1833.0,1577.0,13 Nov 2017
101,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1555.0,1989.0,1601.0,04 Sep 2017
102,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1560.0,1779.0,1669.0,24 Jan 2017
103,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1572.0,1963.0,1767.0,11 Dec 2017
104,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1585.0,1769.0,1677.0,25 Jan 2018
105,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1585.0,1899.0,1742.0,19 Jul 2017
106,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1737.0,2045.0,1891.0,27 Jun 2017
